id,timestamp,Hum,Temp,N,P,K,pH,EC,OC_est
1141,2026-05-15 12:29:38,100.0,29.1,290,716,714,6.5,1575,0.666204
1142,2026-05-15 12:29:43,100.0,29.1,291,718,716,6.5,1579,0.666545
1143,2026-05-15 12:29:48,100.0,29.1,290,716,714,6.5,1575,0.666204
1144,2026-05-15 12:29:53,100.0,29.1,291,718,716,6.5,1579,0.666545
1145,2026-05-15 12:29:58,100.0,29.1,290,716,714,6.5,1575,0.666204
1146,2026-05-15 12:30:03,100.0,29.1,290,716,714,6.5,1575,0.666204
1147,2026-05-15 12:30:08,100.0,29.1,289,714,712,6.5,1571,0.665864
1148,2026-05-15 12:30:13,100.0,29.1,290,716,714,6.5,1575,0.666204
1149,2026-05-15 12:30:18,100.0,29.1,290,716,714,6.5,1575,0.666204
1150,2026-05-15 12:30:23,100.0,29.1,290,716,714,6.5,1575,0.666204
1151,2026-05-15 12:30:28,100.0,29.1,290,716,714,6.5,1575,0.666204
1152,2026-05-15 12:30:33,100.0,29.1,289,714,712,6.5,1571,0.665864
1153,2026-05-15 12:30:37,100.0,29.1,290,716,714,6.5,1575,0.666204
1154,2026-05-15 12:30:42,100.0,29.1,289,714,712,6.5,1571,0.665864
1155,2026-05-15 12:30:47,100.0,29.1,290,716,714,6.5,1575,0.666204
1156,2026-05-15 12:30:52,100.0,29.1,292,721,718,6.5,1584,0.666885
1157,2026-05-15 12:30:57,100.0,29.1,289,714,712,6.5,1571,0.665864
1158,2026-05-15 12:31:01,100.0,29.1,290,716,714,6.5,1575,0.666204
1159,2026-05-15 12:31:06,100.0,29.1,289,714,712,6.5,1571,0.665864
1160,2026-05-15 12:31:12,100.0,29.1,290,716,714,6.5,1575,0.666204
1161,2026-05-15 12:31:16,100.0,29.1,289,714,712,6.5,1571,0.665864
1162,2026-05-15 12:31:21,100.0,29.1,288,712,710,6.5,1567,0.665523
1163,2026-05-15 12:31:26,100.0,29.1,289,714,712,6.5,1571,0.665864
1164,2026-05-15 12:31:31,100.0,29.1,289,714,712,6.5,1571,0.665864
1165,2026-05-15 12:31:36,96.3,29.1,268,666,663,6.5,1471,0.658713
1171,2026-05-15 12:32:12,98.6,29.7,256,639,636,8.0,1415,0.604922
1172,2026-05-15 12:32:17,95.3,29.9,255,637,634,7.7,1410,0.614523
1173,2026-05-15 12:32:21,95.3,29.9,254,634,631,7.5,1404,0.620809
1174,2026-05-15 12:32:26,100.0,30.0,254,634,631,7.4,1404,0.624123
1175,2026-05-15 12:32:31,100.0,30.0,254,634,631,7.3,1404,0.627437
1176,2026-05-15 12:32:36,100.0,30.0,253,632,629,7.2,1401,0.63041
1177,2026-05-15 12:32:41,100.0,30.0,253,632,629,7.1,1401,0.633723
1178,2026-05-15 12:32:46,100.0,30.0,252,630,627,7.1,1396,0.633383
1179,2026-05-15 12:32:50,100.0,30.0,253,631,628,7.0,1398,0.637037
1180,2026-05-15 12:32:55,100.0,30.0,252,630,627,7.0,1396,0.636696
1181,2026-05-15 12:33:00,100.0,30.0,252,630,627,7.0,1396,0.636696
1182,2026-05-15 12:33:05,100.0,30.0,252,629,626,6.9,1393,0.64001
1183,2026-05-15 12:33:10,100.0,30.0,252,629,626,6.9,1393,0.64001
1184,2026-05-15 12:33:14,100.0,30.0,252,629,626,6.9,1393,0.64001
1185,2026-05-15 12:33:19,100.0,30.0,251,627,624,6.9,1390,0.639669
1186,2026-05-15 12:33:24,100.0,30.0,252,629,626,6.9,1393,0.64001
1187,2026-05-15 12:33:29,99.6,30.0,251,627,624,6.9,1390,0.639669
1188,2026-05-15 12:33:33,100.0,30.0,251,627,624,6.9,1390,0.639669
1189,2026-05-15 12:33:38,100.0,30.1,251,627,624,6.8,1390,0.642983
1190,2026-05-15 12:33:43,100.0,30.1,251,626,623,6.8,1387,0.642983
1191,2026-05-15 12:33:48,100.0,30.0,251,626,623,6.8,1387,0.642983
1192,2026-05-15 12:33:53,99.6,30.0,250,624,621,6.8,1384,0.642643
1193,2026-05-15 12:33:58,99.6,30.1,251,626,623,6.8,1387,0.642983
1194,2026-05-15 12:34:03,100.0,30.1,250,624,621,6.8,1384,0.642643
1195,2026-05-15 12:34:08,100.0,30.0,250,624,621,6.8,1384,0.642643
1196,2026-05-15 12:34:13,99.6,30.1,250,624,621,6.8,1384,0.642643
1197,2026-05-15 12:34:18,99.6,30.1,251,626,623,6.8,1387,0.642983
1198,2026-05-15 12:34:22,99.6,30.0,250,624,621,6.8,1384,0.642643
1199,2026-05-15 12:34:27,99.6,30.1,250,624,621,6.8,1384,0.642643
1200,2026-05-15 12:34:32,99.6,30.1,249,623,620,6.8,1382,0.642302
1201,2026-05-15 12:34:37,99.6,30.1,249,623,620,6.8,1382,0.642302
1202,2026-05-15 12:34:42,99.6,30.1,250,624,621,6.8,1384,0.642643
1203,2026-05-15 12:34:47,99.6,30.0,249,623,620,6.8,1382,0.642302
1204,2026-05-15 12:34:52,99.6,30.1,249,622,619,6.8,1379,0.642302
1205,2026-05-15 12:34:56,99.6,30.1,249,623,620,6.8,1382,0.642302
1206,2026-05-15 12:35:01,99.6,30.0,249,622,619,6.8,1379,0.642302
1207,2026-05-15 12:35:06,99.6,30.1,249,623,620,6.8,1382,0.642302
1208,2026-05-15 12:35:11,99.6,30.0,249,623,620,6.7,1382,0.645616
1209,2026-05-15 12:35:16,99.6,30.0,249,622,619,6.7,1379,0.645616
1210,2026-05-15 12:35:20,99.6,30.0,249,622,619,6.7,1379,0.645616
1211,2026-05-15 12:35:25,99.6,30.0,249,622,619,6.7,1379,0.645616
1212,2026-05-15 12:35:30,99.6,30.1,249,622,619,6.7,1379,0.645616
1213,2026-05-15 12:35:35,99.6,30.0,249,622,619,6.7,1379,0.645616
1214,2026-05-15 12:35:40,99.6,30.0,248,620,617,6.7,1376,0.645275
1215,2026-05-15 12:35:44,99.6,30.0,249,622,619,6.7,1379,0.645616
1216,2026-05-15 12:35:49,99.6,30.1,248,620,617,6.7,1376,0.645275
1217,2026-05-15 12:35:54,99.1,30.0,248,620,617,6.7,1376,0.645275
1218,2026-05-15 12:35:59,99.6,30.1,248,620,617,6.7,1376,0.645275
1219,2026-05-15 12:36:04,99.6,30.0,248,620,617,6.7,1376,0.645275
1220,2026-05-15 12:36:09,99.6,30.1,249,622,619,6.7,1379,0.645616
1221,2026-05-15 12:36:14,99.6,30.0,248,620,617,6.7,1376,0.645275
1222,2026-05-15 12:36:18,99.6,30.0,248,619,616,6.7,1373,0.645275
1223,2026-05-15 12:36:23,99.6,30.0,246,616,613,6.7,1367,0.644594
1224,2026-05-15 12:36:28,99.6,30.0,248,620,617,6.7,1376,0.645275
1225,2026-05-15 12:36:33,99.1,30.1,248,619,616,6.7,1373,0.645275
1226,2026-05-15 12:36:37,99.6,30.1,248,619,616,6.7,1373,0.645275
1227,2026-05-15 12:36:42,99.6,30.1,248,619,616,6.7,1373,0.645275
1228,2026-05-15 12:36:47,99.6,30.0,248,619,616,6.7,1373,0.645275
1229,2026-05-15 12:36:52,99.1,30.0,248,619,616,6.7,1373,0.645275
1230,2026-05-15 12:36:57,99.1,30.1,248,619,616,6.7,1373,0.645275
1231,2026-05-15 12:37:01,99.6,30.0,248,619,616,6.7,1373,0.645275
1232,2026-05-15 12:37:06,99.1,30.0,248,619,616,6.7,1373,0.645275
1233,2026-05-15 12:37:11,99.6,30.0,248,619,616,6.7,1373,0.645275
1234,2026-05-15 12:37:16,99.6,30.0,248,619,616,6.7,1373,0.645275
1235,2026-05-15 12:37:21,99.6,30.1,248,619,616,6.7,1373,0.645275
1236,2026-05-15 12:37:28,99.1,30.0,248,620,617,6.7,1376,0.645275
1237,2026-05-15 12:37:33,99.1,30.0,248,619,616,6.7,1373,0.645275
1238,2026-05-15 12:37:37,99.1,30.0,247,617,614,6.7,1370,0.644935
1239,2026-05-15 12:37:42,99.1,30.0,247,617,614,6.7,1370,0.644935
1240,2026-05-15 12:37:47,99.1,30.0,248,619,616,6.7,1373,0.645275
1241,2026-05-15 12:37:53,99.1,30.0,247,617,614,6.7,1370,0.644935
1242,2026-05-15 12:37:58,99.6,30.0,247,617,614,6.7,1370,0.644935
1243,2026-05-15 12:38:03,99.1,30.0,247,617,614,6.7,1370,0.644935
1244,2026-05-15 12:38:07,99.1,30.1,247,617,614,6.7,1370,0.644935
1245,2026-05-15 12:38:12,99.1,30.0,247,617,614,6.7,1370,0.644935
1246,2026-05-15 12:38:17,99.1,30.0,247,617,614,6.7,1370,0.644935
1247,2026-05-15 12:38:22,99.6,30.0,248,619,616,6.7,1373,0.645275
1248,2026-05-15 12:38:27,99.1,30.0,247,617,614,6.7,1370,0.644935
1249,2026-05-15 12:38:32,99.1,30.0,247,617,614,6.7,1370,0.644935
1250,2026-05-15 12:38:36,99.1,30.0,247,617,614,6.6,1370,0.648248
1251,2026-05-15 12:38:41,99.1,30.0,247,617,614,6.6,1370,0.648248
1252,2026-05-15 12:38:46,99.6,30.0,247,617,614,6.6,1370,0.648248
1253,2026-05-15 12:38:51,99.1,30.0,247,617,614,6.6,1370,0.648248
1254,2026-05-15 12:38:55,99.1,30.0,247,617,614,6.6,1370,0.648248
1255,2026-05-15 12:39:00,99.6,30.0,247,617,614,6.6,1370,0.648248
1256,2026-05-15 12:39:05,99.1,30.0,247,617,614,6.6,1370,0.648248
1257,2026-05-15 12:39:10,99.1,30.0,247,617,614,6.6,1370,0.648248
1258,2026-05-15 12:39:15,99.1,30.0,247,617,614,6.6,1370,0.648248
1259,2026-05-15 12:39:20,99.1,30.0,246,616,613,6.6,1367,0.647908
1260,2026-05-15 12:39:25,99.6,30.0,247,617,614,6.6,1370,0.648248
1261,2026-05-15 12:39:30,99.1,30.0,247,617,614,6.6,1370,0.648248
1262,2026-05-15 12:39:35,99.1,30.0,246,616,613,6.6,1367,0.647908
1263,2026-05-15 12:39:40,99.1,30.0,246,616,613,6.6,1367,0.647908
1264,2026-05-15 12:39:44,99.1,30.0,247,617,614,6.6,1370,0.648248
1265,2026-05-15 12:39:49,99.1,30.0,246,616,613,6.6,1367,0.647908
1266,2026-05-15 12:39:54,99.6,30.0,247,617,614,6.6,1370,0.648248
1267,2026-05-15 12:39:58,99.1,30.0,247,617,614,6.6,1370,0.648248
1268,2026-05-15 12:40:03,99.1,30.0,246,616,613,6.6,1367,0.647908
1269,2026-05-15 12:40:08,99.1,30.0,246,616,613,6.6,1367,0.647908
1270,2026-05-15 12:40:13,99.1,30.0,246,616,613,6.6,1367,0.647908
1271,2026-05-15 12:40:18,99.6,30.0,246,616,613,6.6,1367,0.647908
1272,2026-05-15 12:40:23,99.1,30.0,246,616,613,6.6,1367,0.647908
1273,2026-05-15 12:40:27,99.1,30.0,246,616,613,6.6,1367,0.647908
1274,2026-05-15 12:40:32,99.6,30.0,246,616,613,6.6,1367,0.647908
1275,2026-05-15 12:40:37,99.1,30.0,246,616,613,6.6,1367,0.647908
1276,2026-05-15 12:40:42,99.1,30.0,246,616,613,6.6,1367,0.647908
1277,2026-05-15 12:40:47,99.1,30.0,246,616,613,6.6,1367,0.647908
1278,2026-05-15 12:40:52,99.1,30.0,246,616,613,6.6,1367,0.647908
1279,2026-05-15 12:40:57,99.1,30.0,246,616,613,6.6,1367,0.647908
1280,2026-05-15 12:41:02,99.1,30.0,246,615,612,6.6,1365,0.647908
1281,2026-05-15 12:41:07,99.1,30.0,246,616,613,6.6,1367,0.647908
1282,2026-05-15 12:41:12,99.1,30.0,246,616,613,6.6,1367,0.647908
1283,2026-05-15 12:41:17,99.1,30.0,246,616,613,6.6,1367,0.647908
1284,2026-05-15 12:41:22,99.1,30.0,246,615,612,6.6,1365,0.647908
1285,2026-05-15 12:41:26,99.1,30.0,246,615,612,6.6,1365,0.647908
1286,2026-05-15 12:41:31,99.1,30.0,246,616,613,6.6,1367,0.647908
1287,2026-05-15 12:41:36,99.1,30.0,246,616,613,6.6,1367,0.647908
1288,2026-05-15 12:41:41,99.1,30.0,246,615,612,6.6,1365,0.647908
1289,2026-05-15 12:41:46,99.1,30.0,246,615,612,6.6,1365,0.647908
1290,2026-05-15 12:41:51,99.1,30.0,246,615,612,6.6,1365,0.647908
1291,2026-05-15 12:41:56,99.1,30.0,246,615,612,6.6,1365,0.647908
1292,2026-05-15 12:42:01,99.1,30.0,246,615,612,6.6,1365,0.647908
1293,2026-05-15 12:42:06,99.6,30.0,246,615,612,6.6,1365,0.647908
1294,2026-05-15 12:42:10,99.1,30.0,246,615,612,6.6,1365,0.647908
1295,2026-05-15 12:42:15,99.1,30.0,246,615,612,6.6,1365,0.647908
1296,2026-05-15 12:42:20,99.1,30.0,246,615,612,6.6,1365,0.647908
1297,2026-05-15 12:42:25,99.1,30.0,245,614,610,6.6,1362,0.647567
1298,2026-05-15 12:42:30,99.1,30.0,246,615,612,6.6,1365,0.647908
1299,2026-05-15 12:42:35,99.1,30.0,246,615,612,6.6,1365,0.647908
1300,2026-05-15 12:42:40,99.1,30.0,245,614,610,6.6,1362,0.647567
1301,2026-05-15 12:42:44,99.1,30.0,246,615,612,6.6,1365,0.647908
1302,2026-05-15 12:42:49,99.1,30.0,246,615,612,6.6,1365,0.647908
1303,2026-05-15 12:42:54,99.1,30.0,245,614,610,6.6,1362,0.647567
1304,2026-05-15 12:42:59,99.1,30.0,246,615,612,6.6,1365,0.647908
1305,2026-05-15 12:43:04,99.1,30.0,246,615,612,6.6,1365,0.647908
1306,2026-05-15 12:43:09,99.1,30.0,246,615,612,6.6,1365,0.647908
1307,2026-05-15 12:43:14,99.1,30.0,245,614,610,6.6,1362,0.647567
1312,2026-05-15 12:43:50,100.0,31.0,19,90,82,7.4,276,0.544101
1313,2026-05-15 12:43:56,100.0,31.2,19,90,82,7.0,276,0.557356
1314,2026-05-15 12:44:02,100.0,31.3,18,89,82,6.8,275,0.563643
1315,2026-05-15 12:44:09,100.0,31.3,18,89,82,6.7,275,0.566956
1316,2026-05-15 12:44:15,100.0,31.4,18,89,82,6.6,275,0.57027
1317,2026-05-15 12:44:21,100.0,31.4,18,89,82,6.6,274,0.57027
1318,2026-05-15 12:44:27,100.0,31.4,18,89,82,6.3,274,0.580211
1319,2026-05-15 12:44:33,100.0,31.5,18,89,82,6.4,274,0.576897
1320,2026-05-15 12:44:39,100.0,31.5,18,89,82,6.4,274,0.576897
1321,2026-05-15 12:44:45,100.0,31.5,18,89,82,6.4,274,0.576897
1322,2026-05-15 12:44:51,100.0,31.5,18,89,82,6.4,274,0.576897
1323,2026-05-15 12:44:58,100.0,31.5,18,89,82,6.4,274,0.576897
1324,2026-05-15 12:45:04,100.0,31.5,18,89,82,6.3,274,0.580211
1325,2026-05-15 12:45:10,100.0,31.5,18,89,82,6.3,274,0.580211
1326,2026-05-15 12:45:16,100.0,31.5,18,89,82,6.3,274,0.580211
1327,2026-05-15 12:45:22,100.0,31.5,18,89,82,6.3,274,0.580211
1328,2026-05-15 12:45:28,100.0,31.5,18,89,82,6.3,274,0.580211
1329,2026-05-15 12:45:35,100.0,31.6,18,89,82,6.3,274,0.580211
1330,2026-05-15 12:45:40,100.0,31.6,18,88,81,6.3,273,0.580211
1331,2026-05-15 12:45:46,100.0,31.5,18,88,81,6.3,273,0.580211
1332,2026-05-15 12:45:52,100.0,31.5,18,88,81,6.3,273,0.580211
1333,2026-05-15 12:45:58,100.0,31.6,18,88,81,6.3,273,0.580211
1334,2026-05-15 12:46:05,100.0,31.6,18,88,81,6.3,273,0.580211
1335,2026-05-15 12:46:11,100.0,31.5,18,88,81,6.3,273,0.580211
1336,2026-05-15 12:46:17,100.0,31.6,18,88,81,6.3,272,0.580211
1337,2026-05-15 12:46:23,100.0,31.6,18,88,81,6.3,273,0.580211
1338,2026-05-15 12:46:29,100.0,31.6,18,88,81,6.3,273,0.580211
1339,2026-05-15 12:46:35,100.0,31.6,18,88,81,6.3,273,0.580211
1340,2026-05-15 12:46:41,100.0,31.6,18,88,81,6.3,273,0.580211
1341,2026-05-15 12:46:47,100.0,31.6,18,88,81,6.3,272,0.580211
1342,2026-05-15 12:46:53,100.0,31.6,18,88,81,6.3,272,0.580211
1343,2026-05-15 12:46:59,100.0,31.6,18,88,81,6.3,272,0.580211
1344,2026-05-15 12:47:05,100.0,31.6,18,88,81,6.3,272,0.580211
1345,2026-05-15 12:47:12,100.0,31.6,18,88,81,6.3,272,0.580211
1346,2026-05-15 12:47:18,100.0,31.6,18,88,81,6.3,272,0.580211
1347,2026-05-15 12:47:24,100.0,31.6,18,88,81,6.3,272,0.580211
1348,2026-05-15 12:47:30,100.0,31.6,18,88,81,6.3,272,0.580211
1349,2026-05-15 12:47:36,100.0,31.6,18,88,81,6.3,272,0.580211
1350,2026-05-15 12:47:42,100.0,31.6,18,88,81,6.4,272,0.576897
1351,2026-05-15 12:47:48,100.0,31.6,18,88,81,6.4,272,0.576897
1352,2026-05-15 12:47:55,100.0,31.6,18,88,81,6.4,272,0.576897
1353,2026-05-15 12:48:01,100.0,31.6,18,88,81,6.4,272,0.576897
1354,2026-05-15 12:48:07,100.0,31.6,18,88,81,6.4,272,0.576897
1355,2026-05-15 12:48:13,100.0,31.6,18,88,81,6.4,272,0.576897
1356,2026-05-15 12:48:19,100.0,31.6,18,88,81,6.4,272,0.576897
1357,2026-05-15 12:48:25,100.0,31.6,18,88,81,6.4,272,0.576897
1358,2026-05-15 12:48:31,100.0,31.5,18,88,81,6.4,272,0.576897
1359,2026-05-15 12:48:37,100.0,31.5,18,88,81,6.4,272,0.576897
1360,2026-05-15 12:48:44,100.0,31.6,18,88,81,6.4,272,0.576897
1361,2026-05-15 12:48:50,100.0,31.6,18,88,81,6.4,272,0.576897
1362,2026-05-15 12:48:56,100.0,31.6,18,88,81,6.4,272,0.576897
1363,2026-05-15 12:49:02,100.0,31.5,18,88,81,6.4,272,0.576897
1364,2026-05-15 12:49:08,100.0,31.6,18,88,81,6.4,272,0.576897
1365,2026-05-15 12:49:14,100.0,31.5,18,88,81,6.4,272,0.576897
1366,2026-05-15 12:49:20,100.0,31.6,18,88,81,6.4,272,0.576897
1367,2026-05-15 12:49:26,100.0,31.5,18,88,81,6.4,272,0.576897
1368,2026-05-15 12:49:32,100.0,31.6,18,88,81,6.4,272,0.576897
1369,2026-05-15 12:49:38,100.0,31.5,18,88,81,6.4,272,0.576897
1370,2026-05-15 12:49:45,100.0,31.6,18,88,81,6.4,272,0.576897
1371,2026-05-15 12:49:51,100.0,31.5,18,88,81,6.4,272,0.576897
1372,2026-05-15 12:49:56,100.0,31.6,18,88,81,6.5,272,0.573583
1373,2026-05-15 12:50:02,100.0,31.5,18,88,81,6.5,272,0.573583
1374,2026-05-15 12:50:08,100.0,31.6,18,88,81,6.5,272,0.573583
1375,2026-05-15 12:50:14,100.0,31.5,18,88,81,6.5,272,0.573583
1376,2026-05-15 12:50:20,100.0,31.5,18,88,81,6.5,272,0.573583
1377,2026-05-15 12:50:26,100.0,31.5,18,88,81,6.5,272,0.573583
1378,2026-05-15 12:50:32,100.0,31.5,18,88,81,6.5,272,0.573583
1379,2026-05-15 12:50:38,100.0,31.5,18,88,81,6.5,272,0.573583
1380,2026-05-15 12:50:45,100.0,31.5,18,88,81,6.5,272,0.573583
1381,2026-05-15 12:50:51,100.0,31.5,18,88,81,6.5,272,0.573583
1382,2026-05-15 12:50:57,100.0,31.5,18,88,81,6.5,272,0.573583
1383,2026-05-15 12:51:03,100.0,31.5,18,88,81,6.5,272,0.573583
1384,2026-05-15 12:51:10,100.0,31.5,18,88,81,6.5,272,0.573583
1385,2026-05-15 12:51:16,100.0,31.5,18,88,81,6.5,272,0.573583
1386,2026-05-15 12:51:22,100.0,31.5,18,88,81,6.5,272,0.573583
1387,2026-05-15 12:51:28,100.0,31.5,18,88,81,6.5,272,0.573583
1388,2026-05-15 12:51:34,100.0,31.6,18,88,81,6.5,272,0.573583
1389,2026-05-15 12:51:40,100.0,31.5,18,88,81,6.5,272,0.573583
1390,2026-05-15 12:51:46,100.0,31.5,18,88,81,6.5,272,0.573583
1391,2026-05-15 12:51:52,100.0,31.5,18,88,81,6.5,272,0.573583
1392,2026-05-15 12:51:58,100.0,31.5,18,88,81,6.5,272,0.573583
1393,2026-05-15 12:52:04,100.0,31.5,18,88,81,6.5,272,0.573583
1394,2026-05-15 12:52:10,100.0,31.5,18,88,81,6.5,272,0.573583
1395,2026-05-15 12:52:16,100.0,31.5,18,88,81,6.5,272,0.573583
1396,2026-05-15 12:52:22,100.0,31.5,18,88,81,6.5,272,0.573583
1397,2026-05-15 12:52:28,100.0,31.5,18,88,81,6.5,272,0.573583
1398,2026-05-15 12:52:34,100.0,31.5,18,88,81,6.5,272,0.573583
1399,2026-05-15 12:52:40,100.0,31.5,18,88,81,6.5,272,0.573583
1400,2026-05-15 12:52:46,100.0,31.5,18,88,81,6.6,272,0.57027
1401,2026-05-15 12:52:52,100.0,31.5,18,88,81,6.6,272,0.57027
1402,2026-05-15 12:52:58,100.0,31.5,18,88,81,6.6,272,0.57027
1403,2026-05-15 12:53:04,100.0,31.5,18,88,81,6.6,272,0.57027
1404,2026-05-15 12:53:10,100.0,31.5,18,88,81,6.6,272,0.57027
1405,2026-05-15 12:53:16,100.0,31.5,18,88,81,6.6,272,0.57027
1406,2026-05-15 12:53:22,100.0,31.5,18,88,81,6.6,272,0.57027
1407,2026-05-15 12:53:29,100.0,31.5,18,88,81,6.6,272,0.57027
1408,2026-05-15 12:53:35,100.0,31.5,18,88,81,6.6,272,0.57027
1409,2026-05-15 12:53:41,100.0,31.5,18,88,81,6.6,272,0.57027
1410,2026-05-15 12:53:47,100.0,31.5,18,88,81,6.6,272,0.57027
1411,2026-05-15 12:53:53,100.0,31.5,18,88,81,6.6,272,0.57027
1412,2026-05-15 12:53:59,100.0,31.5,18,88,81,6.6,272,0.57027
1413,2026-05-15 12:54:05,100.0,31.4,18,88,81,6.6,272,0.57027
1414,2026-05-15 12:54:11,100.0,31.5,18,88,81,6.6,272,0.57027
1415,2026-05-15 12:54:18,100.0,31.5,18,88,81,6.6,272,0.57027
1416,2026-05-15 12:54:24,100.0,31.4,18,88,81,6.6,272,0.57027
1417,2026-05-15 12:54:30,100.0,31.5,18,88,81,6.6,272,0.57027
1418,2026-05-15 12:54:36,100.0,31.5,18,88,81,6.6,272,0.57027
1419,2026-05-15 12:54:42,100.0,31.4,18,88,81,6.6,272,0.57027
1420,2026-05-15 12:54:48,100.0,31.5,18,88,81,6.6,272,0.57027
1421,2026-05-15 12:54:54,100.0,31.4,18,88,81,6.6,272,0.57027
1422,2026-05-15 12:55:00,100.0,31.4,18,88,81,6.6,272,0.57027
1423,2026-05-15 12:55:06,100.0,31.5,18,88,81,6.6,272,0.57027
1424,2026-05-15 12:55:12,100.0,31.5,18,88,81,6.6,272,0.57027
1425,2026-05-15 12:55:18,100.0,31.4,18,88,81,6.6,272,0.57027
1426,2026-05-15 12:55:24,100.0,31.4,18,88,81,6.6,272,0.57027
1427,2026-05-15 12:55:31,100.0,31.4,18,88,81,6.6,272,0.57027
1428,2026-05-15 12:55:36,100.0,31.5,18,88,81,6.6,272,0.57027
1429,2026-05-15 12:55:42,100.0,31.4,18,88,81,6.6,272,0.57027
1430,2026-05-15 12:55:48,100.0,31.4,18,88,81,6.6,272,0.57027
1431,2026-05-15 12:55:54,100.0,31.4,18,88,81,6.6,272,0.57027
1432,2026-05-15 12:56:00,100.0,31.4,18,87,80,6.6,271,0.57027
1433,2026-05-15 12:56:06,100.0,31.4,18,88,81,6.6,272,0.57027
1434,2026-05-15 12:56:12,100.0,31.4,18,88,81,6.6,272,0.57027
1435,2026-05-15 12:56:18,100.0,31.4,18,88,81,6.6,272,0.57027
1436,2026-05-15 12:56:24,100.0,31.4,18,87,80,6.6,271,0.57027
1437,2026-05-15 12:56:30,100.0,31.4,18,88,81,6.6,272,0.57027
1438,2026-05-15 12:56:36,100.0,31.4,18,87,80,6.6,271,0.57027
1439,2026-05-15 12:56:42,100.0,31.4,18,88,81,6.6,272,0.57027
1441,2026-05-15 13:14:27,100.0,37.0,12,75,68,6.8,246,0.561599
1442,2026-05-15 13:14:34,100.0,37.9,12,75,68,6.9,246,0.558286
1443,2026-05-15 13:14:40,100.0,38.1,13,76,68,7.0,247,0.555313
1444,2026-05-15 13:14:46,100.0,38.2,13,76,68,7.1,247,0.551999
1445,2026-05-15 13:14:52,100.0,38.2,13,76,68,7.3,247,0.545372
1446,2026-05-15 13:14:59,100.0,38.2,13,76,68,7.4,247,0.542058
1447,2026-05-15 13:15:05,100.0,38.2,13,76,68,7.4,247,0.542058
1448,2026-05-15 13:15:11,100.0,38.2,13,76,68,7.5,247,0.538745
1449,2026-05-15 13:15:17,100.0,38.2,13,76,68,7.5,247,0.538745
1450,2026-05-15 13:15:24,100.0,38.2,13,76,68,7.5,247,0.538745
1451,2026-05-15 13:15:30,100.0,38.2,13,76,68,7.5,247,0.538745
1452,2026-05-15 13:15:36,100.0,38.2,13,76,68,7.5,247,0.538745
1453,2026-05-15 13:15:42,100.0,38.2,13,76,68,7.5,247,0.538745
1454,2026-05-15 13:15:49,100.0,38.2,13,76,68,7.5,247,0.538745
1455,2026-05-15 13:15:55,100.0,38.2,13,76,68,7.5,247,0.538745
1456,2026-05-15 13:16:01,100.0,38.2,13,76,68,7.5,247,0.538745
1457,2026-05-15 13:16:07,100.0,38.2,13,76,68,7.5,247,0.538745
1458,2026-05-15 13:16:13,100.0,38.2,13,76,68,7.4,247,0.542058
1459,2026-05-15 13:16:20,100.0,38.2,13,76,68,7.4,247,0.542058
1460,2026-05-15 13:16:26,100.0,38.2,13,76,68,7.4,247,0.542058
1461,2026-05-15 13:16:32,100.0,38.2,13,76,68,7.4,247,0.542058
1462,2026-05-15 13:16:38,100.0,38.3,13,76,68,7.4,247,0.542058
1463,2026-05-15 13:16:46,100.0,38.2,13,76,68,7.4,247,0.542058
1464,2026-05-15 13:16:52,100.0,38.3,13,76,68,7.4,247,0.542058
1465,2026-05-15 13:16:58,100.0,38.2,13,76,68,7.4,247,0.542058
1466,2026-05-15 13:17:04,100.0,38.2,13,76,68,7.4,247,0.542058
1467,2026-05-15 13:17:11,100.0,38.3,13,76,68,7.4,247,0.542058
1468,2026-05-15 13:17:17,100.0,38.2,13,76,69,7.4,248,0.542058
1469,2026-05-15 13:17:23,100.0,38.2,13,76,69,7.4,248,0.542058
1470,2026-05-15 13:17:29,100.0,38.2,13,76,68,7.4,247,0.542058
1471,2026-05-15 13:17:36,100.0,38.2,13,76,69,7.3,248,0.545372
1472,2026-05-15 13:17:41,100.0,38.2,13,76,69,7.3,248,0.545372
1473,2026-05-15 13:17:48,100.0,38.2,13,76,69,7.3,248,0.545372
1474,2026-05-15 13:17:54,100.0,38.2,13,76,69,7.3,248,0.545372
1475,2026-05-15 13:18:00,100.0,38.2,13,76,69,7.3,248,0.545372
1476,2026-05-15 13:18:06,100.0,38.2,13,76,69,7.3,248,0.545372
1477,2026-05-15 13:18:12,100.0,38.2,13,76,69,7.3,248,0.545372
1478,2026-05-15 13:18:18,100.0,38.2,13,76,69,7.3,248,0.545372
1479,2026-05-15 13:18:24,100.0,38.2,13,76,69,7.3,248,0.545372
1480,2026-05-15 13:18:30,100.0,38.2,13,76,69,7.3,248,0.545372
1481,2026-05-15 13:18:36,100.0,38.2,13,76,69,7.3,248,0.545372
1482,2026-05-15 13:18:42,100.0,38.2,13,76,69,7.3,248,0.545372
1483,2026-05-15 13:18:48,100.0,38.2,13,76,69,7.3,248,0.545372
1484,2026-05-15 13:18:55,100.0,38.2,13,76,69,7.3,248,0.545372
1485,2026-05-15 13:19:01,100.0,38.2,13,76,69,7.3,248,0.545372
1486,2026-05-15 13:19:07,100.0,38.2,13,76,69,7.3,248,0.545372
